PLD (Å),LCD (Å),Sacc (m2/g-1),φ,NCO2 at 10 bar (mol/kg)
55.19741,56.01809,0.94921,8192.48,5.910855727
56.88872,57.37566,0.942193,8564.71,6.118673142
63.37162,64.08234,0.960424,9655.9,6.444937053
43.91321,44.82516,0.939423,9252.64,5.8129499197
45.6274,46.61675,0.948412,8517.05,5.8630209412
46.57957,47.54055,0.951092,9195.49,5.9606142391
42.79966,43.8438,0.947009,8582.84,5.6476372531
47.47096,48.11273,0.955209,9221.64,6.1180392982
47.34821,48.29638,0.950981,8832.56,5.9558710141
85.44347,85.87247,0.96404,8127.35,7.0187903429
39.72841,40.30453,0.944049,8092.69,6.2597158318
84.95221,85.35973,0.959689,9259.75,6.8618030126
56.96952,57.53718,0.948726,8134.19,5.9874690192
43.12878,59.57228,0.982853,9405.92,8.004083165
46.31773,46.5624,0.958579,8266.01,5.4856767733
34.07259,36.9977,0.967338,9152.04,5.4978025036
24.51765,46.79714,0.965116,9033.46,5.5768004949
67.35117,67.66966,0.981798,9021.87,8.0384624955
54.38503,55.43024,0.961968,8185.37,6.3282522505
64.16256,64.8861,0.96188,8678.05,6.6837650199
43.21129,45.16201,0.984946,9939.61,8.8415766633
33.78654,42.73374,0.968679,9470,6.2056579753
54.35542,59.43639,0.985927,9925.32,9.3070045172
46.16669,50.47543,0.968054,8926.49,6.0666186831
44.14981,48.3528,0.981615,9240.1,7.7079366149
27.75564,38.53518,0.933532,7576.54,5.7800559485
47.35977,47.99906,0.948601,9935.63,5.798604478
45.80209,46.72368,0.94344,9337.28,5.641426103
39.2275,40.03529,0.933185,8713.28,5.5466338194
39.31579,39.9319,0.934675,9506.53,5.4890162668
38.79637,39.83105,0.930994,7958.51,5.6032767221
39.34786,39.85299,0.927254,7697.62,5.651775939
37.93608,38.46932,0.917955,7381.24,5.6409625968
31.3376,58.49973,0.947788,8155.31,6.3209901293
50.65162,51.59265,0.955374,7976.36,5.9914424464
40.52895,41.03324,0.94563,9512.34,5.8835497601
53.25198,54.11892,0.949689,8281.73,5.793258014
39.8718,40.23784,0.930123,8712.31,5.6987048747
58.95298,59.68979,0.94828,9248.9,6.1535319229
46.47956,46.77587,0.951262,9111.12,5.8527010481
61.05381,61.32444,0.955289,8270.37,6.0161017443
83.35199,83.93165,0.96311,9679.27,6.7920740602
62.27193,62.97967,0.957105,9364.78,6.2816521045
43.30522,44.3598,0.947582,8555.94,5.6219093887
39.60105,39.98197,0.93931,8083.6,5.4687660316
56.06145,56.88708,0.958604,10091.5,6.3565620371
39.61299,74.58604,0.979928,9108.51,7.2600884694
29.07274,43.54143,0.963685,8801.21,6.1604696103
40.51623,40.78455,0.897268,7080.42,8.775566858
24.34446,47.73269,0.964188,9124.85,5.6682093475
45.71843,54.79547,0.96668,8574.09,6.5152751422
60.43378,60.95446,0.966468,8277.17,6.5852959826
27.77225,37.40998,0.94891,8578.31,5.4713675764
65.58198,66.09664,0.970359,8407.74,7.0142151921
26.92075,36.84695,0.927514,7866.1,6.8270717699
52.72871,65.9518,0.977884,9541.93,7.5241847074
72.89208,73.50257,0.974939,8985.81,7.5079364762
37.23701,66.20312,0.981718,9382.94,7.7995313161
58.69059,59.50599,0.943399,8346.86,5.7383963397
40.03346,40.62299,0.934401,9552.99,5.5552076594
43.12381,44.20998,0.93921,9597.95,5.6124436838
40.24755,40.50434,0.923727,7983.13,5.4589222082
39.34404,39.97559,0.930798,8376.47,5.481874684
39.88702,40.76187,0.935429,9160.4,5.3617668252
36.74523,45.21194,0.977937,8333.64,6.7888293135
24.4437,38.78386,0.952844,7920.67,5.4239389089
23.85728,25.69648,0.88827,6524.69,5.9830044146
24.24198,25.89421,0.895449,6500.93,6.3039877448
24.06652,25.87528,0.87587,6571.13,6.3173886761
62.69472,63.43194,0.940316,7132.99,6.7447038359
43.21338,43.76002,0.926574,7036.17,6.560197726
43.12711,43.65285,0.930003,6783.1,5.8405030585
23.19191,24.26218,0.908289,7330.07,6.4434267584
31.92778,33.34534,0.9278,6902.19,5.8596825152
50.55618,50.84854,0.93222,6238.19,7.5314981344
23.14825,24.1374,0.89091,6719.87,6.7356106692
24.1982,25.74791,0.89579,6621.26,6.9307853255
47.65124,48.62015,0.915174,6073.69,7.6752094851
23.5346,24.13174,0.884103,5999.62,7.1381843792
32.75112,33.12022,0.905699,7317.42,6.5857595126
24.04981,25.81463,0.897356,7346.42,6.4752795374
50.11205,50.94874,0.914088,6247.23,7.2672977219
23.34638,23.97981,0.885317,6417.88,6.6029654678
30.66867,31.90673,0.89825,6437.81,6.597960039
21.79746,23.483,0.855145,5972.29,6.4947904519
49.99083,50.63436,0.922673,7413.82,6.8984714811
32.80407,33.84046,0.924698,7706.53,6.6073884357
23.89855,24.68233,0.914482,7454.38,7.0137391558
23.66377,25.50707,0.883192,6734.66,5.7103061635
49.67586,50.55911,0.921201,6889.3,6.5733695115
23.94681,25.42721,0.898075,7046.08,6.3991324676
32.54423,33.70103,0.930341,8199.31,6.2973315366
22.96016,24.42289,0.891288,7489.83,6.1200333913
50.83964,51.7552,0.946054,8193.5,7.1525895782
33.12945,34.38479,0.934815,8158.97,6.7116767916
24.1927,25.73433,0.920779,8010.54,6.4817687028
23.77946,25.62628,0.914179,8507.67,6.1842606527
32.67565,33.7174,0.925773,8428.81,6.4999723794
24.4317,25.76893,0.911754,7583.06,6.3914582306
31.12643,32.574,0.924169,7836.22,6.2087017676
16.56651,24.12364,0.924075,6766.47,6.2012181501
16.85768,19.52858,0.866541,5053.99,7.18514409
26.16919,34.67212,0.945468,6650.52,5.4854967919
5.93499,7.96421,0.603383,3007.27,8.9033040591
14.06479,27.70469,0.924978,7063.05,5.4900276461
21.24784,23.79351,0.913331,7470.89,6.0876882659
34.26804,36.25058,0.9676,8048.42,6.0325088085
29.15601,35.88342,0.967423,8083.63,6.1422078287
42.14749,42.28495,0.963656,8114.81,5.7004769184
41.8922,42.55989,0.96481,7863.77,5.6352602093
10.86541,12.38962,0.655013,2974.88,6.4444708282
37.13877,41.513,0.975205,7904.3,6.8408889405
33.64255,34.33811,0.967023,7812.69,5.7959948385
52.05244,52.26638,0.973286,7794.77,6.2068219416
33.42066,45.80687,0.966723,7848.61,5.7629842233
26.03761,36.72723,0.964429,7857.5,5.655252011
20.17557,28.77817,0.923471,6886.69,6.1306030562
14.45187,15.12655,0.746256,4275.68,7.7027183032
44.82537,45.77512,0.921986,7575.17,6.1460295155
79.63246,80.22442,0.962999,9219.02,6.948361278
48.1883,49.00659,0.93485,8344.93,6.2507510519
34.60796,35.90088,0.932247,7656.08,5.4074323887
35.12781,36.40408,0.926787,7657.24,5.6740740097
68.27608,68.74842,0.948936,8694.48,6.556183831
75.22902,75.87123,0.954971,8620.1,6.6822604826
30.90384,31.41883,0.920994,6995.92,5.744459178
68.57983,69.0036,0.946449,8318.09,6.8049182674
68.58834,69.27176,0.956744,9112.35,6.7709132476
31.34787,32.51622,0.937383,9087.24,6.1844223546
14.36981,19.57443,0.89753,6795.08,6.3004534326
37.14287,37.35755,0.94043,7696.4,5.7147197684
23.06082,35.89301,0.951441,7901.01,5.6254626328
28.87276,53.29491,0.972267,8589.72,6.1782187632
37.17188,43.17721,0.981113,9216.92,7.5684939206
21.83661,27.12487,0.882512,6424.44,6.5778041247
19.66723,34.2272,0.943437,7877.65,5.491029557
39.62803,44.42719,0.974358,8357.59,6.3644025086
30.15302,31.46544,0.92626,9063.36,5.895483659
30.23627,31.29055,0.929315,8087.95,5.6007211263
38.00459,38.76442,0.93653,7888.51,5.7773059161
28.58347,29.52639,0.899019,6570.93,5.9267449065
30.02124,30.82142,0.91891,6708.49,6.158515089
29.94969,31.05164,0.931263,8044.17,5.6729711868
37.92313,39.01337,0.937928,7994.73,5.921653694
21.75272,24.14185,0.893817,6899.18,7.7053054435
42.26849,44.05083,0.967033,7984.14,5.5809283006
22.1156,35.43265,0.942278,7983.25,5.1804638504
43.43743,44.15307,0.933826,7383.51,5.8925412502
38.00318,38.36892,0.939242,8234.28,5.819375526
51.34451,52.1429,0.948055,8242.08,6.2276552832
77.96992,78.51047,0.957886,8236.56,6.6304258505
74.84565,75.4955,0.948089,7715.72,6.1287508717
51.66273,52.54703,0.948141,8600.38,6.0286613612
51.64971,52.30777,0.953905,8229.5,6.3132048424
39.49367,39.89939,0.939899,8042.72,5.9791703786
51.0573,51.87162,0.945082,7454.32,5.6476221047
42.12948,42.84137,0.934318,7067.07,5.7979503213
42.48682,43.11689,0.93365,7101.03,5.8540990031
43.86224,44.46299,0.941017,8193.57,6.1282948551
32.7444,33.37494,0.955866,7850.89,4.9097490505
16.82314,20.88617,0.908658,7135.42,5.6925879888
22.04444,28.9466,0.908149,6566.56,5.6211479941
19.09912,39.14606,0.951138,7739.53,4.9181956215
12.95576,16.80656,0.906491,7394.76,5.9432711761
38.03876,71.91686,0.972361,8086.59,6.2386295058
26.04341,29.99725,0.951046,7980.62,5.0320962525
49.09429,49.53519,0.94703,6747.86,6.0249504064
22.60317,32.06722,0.947309,8132.1,5.7510539168
38.83865,39.44803,0.935603,7698.09,5.595259851
61.53809,62.29935,0.922542,6696.4,6.5726473583
30.73612,31.92948,0.926702,9031.56,5.4457934275
30.69606,31.98142,0.920353,8214,5.3208851713
35.83247,57.11435,0.959457,7371.72,5.2589134126
16.25097,36.86134,0.917572,7322.96,5.7420788696
33.53966,38.00911,0.908574,7335.45,6.2246967219
39.091,46.66296,0.937657,7708.27,6.5226682839
29.00501,41.56317,0.975917,8311.85,6.9462542342
42.6815,63.09991,0.981516,8280,8.3780486165
14.10546,22.18694,0.898341,7642.4,5.2053209446
27.03594,28.19287,0.910599,7912.66,6.6092959994
48.69685,49.26327,0.928402,8295.65,6.9451877112
42.49296,48.31879,0.946169,7816.9,7.0714556098
24.32917,25.93522,0.954748,8297.8,5.3180941904
30.31018,31.15979,0.920018,8270.27,6.8145714026
41.51341,63.03348,0.98046,8300.1,8.2745918342
23.8457,25.7892,0.949896,8282.67,5.1603260281
26.78245,28.06814,0.906773,7962.99,6.7767129501
28.86393,40.02815,0.970298,8300.92,6.5507272575
40.15476,53.92335,0.955374,7941.63,6.7411716382
28.69544,39.21701,0.973029,7852.13,6.3173589001
46.67951,47.67918,0.91543,7348.77,6.5311568151
23.71822,25.24745,0.948381,7689.78,4.8977870324
26.49081,27.64995,0.889586,6260.1,6.3060676119
43.40755,44.08424,0.907701,6608.19,6.0721271342
16.18684,20.72241,0.899373,7224.18,5.5701063044
43.87244,44.11169,0.942359,8149.28,4.864607242
43.89084,44.92485,0.908855,7291.02,6.4147818986
34.5809,38.52107,0.92339,7540.85,6.51630616
29.10788,30.05741,0.914239,7758.37,7.0911010785
48.92733,49.43203,0.928202,8114.73,6.8789045968
23.97716,26.03908,0.955899,8184.39,5.3654807403
30.00064,30.80844,0.906966,7270.11,6.7670420499
15.59822,21.96856,0.893988,6907.02,5.6471773761
23.28099,24.97135,0.949929,7733.36,4.9795025072
28.78239,40.42133,0.975574,7906.05,6.7977306149
29.3409,41.61417,0.977234,7949.99,6.9046741991
23.45423,25.42453,0.956029,7894.92,5.3326947834
34.15857,45.31151,0.948659,7426.19,6.400972816
16.76457,21.22043,0.899875,6700.7,6.49410937
33.19699,46.25206,0.950342,7422.5,6.8077204093
33.19699,40.07448,0.92685,7283.69,7.0235086643
19.63449,27.69825,0.932888,6700.19,6.2601195632
40.93273,41.28939,0.913176,6781.92,7.217133566
31.76166,39.73654,0.92285,7007.57,7.1267155724
30.28847,54.78022,0.973049,7931.54,6.9633646162
30.24618,38.06388,0.915955,7077.28,7.2099162326
24.97994,25.4762,0.892685,6857.98,6.9552917521
19.56623,26.90489,0.925234,7334.05,5.9766274681
30.72896,44.42104,0.943056,7760.91,5.9508907137
24.72782,31.75185,0.962835,8010.93,5.8435547757
24.99034,32.12687,0.964948,7952.27,5.8983257428
30.0685,39.63104,0.945115,7873.17,5.6114987957
32.82548,45.2743,0.947067,7216.5,6.3357053248
41.60802,42.10233,0.919538,7902.04,6.9710879663
36.29187,38.58298,0.93254,7368.1,6.5319685618
32.85633,38.23138,0.9174,7050.69,6.3666226987
17.53838,19.7876,0.915719,7427.13,4.9171887955
15.02372,26.2664,0.918676,7438.74,5.42822525
34.20116,45.23251,0.952597,7488.86,6.4346157289
34.557,45.2217,0.949895,7468.76,6.3819208942
34.5322,46.12313,0.952407,7569.08,6.3721452833
34.53226,39.91994,0.928285,7470.62,6.3354632584
34.19855,46.07734,0.949877,7607.31,6.2408610353
39.72067,40.82312,0.911419,7267.41,7.00785496
24.72873,25.68432,0.901136,7179.15,6.5904545269
35.50963,54.42229,0.974397,7891.86,6.9242625729
24.73276,25.47106,0.891342,7584.1,6.8187113797
24.73325,25.20298,0.884675,6904.39,6.4636798294
18.92387,26.22153,0.922421,7445.88,5.8624730566
14.15775,26.52243,0.917658,7243.88,5.5463410541
25.61369,36.29025,0.969994,7907.44,6.1530859756
17.45498,22.51317,0.902934,6452.51,6.19472795
17.45497,19.43214,0.866474,6132.09,7.1507022046
25.37673,29.07097,0.965738,7910.54,5.8725374672
14.70798,26.5701,0.923185,7391.61,5.6028173757
33.13962,45.29322,0.946502,7515.12,6.2689443806
17.50074,22.39691,0.900111,6507.66,6.0638431715
24.66254,25.8275,0.89526,7123.72,6.8143166226
15.98016,19.09275,0.859677,6275.64,6.7599473993
36.12944,54.37145,0.976731,7894.26,7.0818161451
34.72361,46.1969,0.950175,7639.4,6.3312298176
38.15868,38.19409,0.862322,4805.67,8.1308647897
20.68857,27.3513,0.923168,6839.84,6.8124347922
41.9572,63.21408,0.981929,8176.41,8.4634515465
18.73783,27.29163,0.927939,7289.03,6.0714710887
28.54099,28.63998,0.879126,4257.9,8.1700403192
16.60987,25.51541,0.921164,6694.97,5.7243050522
18.27452,22.74225,0.935184,7262.81,5.1458797178
8.89089,14.58517,0.813744,5339.02,7.2842762204
17.89365,18.82202,0.85511,6288.53,7.1145440225
17.09212,23.12127,0.925142,7613.31,5.9668315272
19.45582,26.90016,0.926545,7051.55,6.8469489043
18.93028,23.65829,0.904505,7029.19,6.7795223438
21.13962,23.49062,0.951373,7856.51,5.3736794653
31.99477,46.73126,0.96024,7364.13,5.8955496983
52.52027,53.40504,0.92469,8021.85,6.5018711739
28.32164,30.17395,0.964893,8566.34,5.844393732
47.93974,62.17192,0.972013,8319.55,7.5998345491
19.29646,23.78691,0.902386,7274.45,6.345086582
41.83511,62.96025,0.982715,8479.45,8.4870952814
41.19365,48.76991,0.94707,8078.63,6.2473867585
53.0146,53.88301,0.93124,8045.33,6.5361967199
44.72328,62.06573,0.969358,7860.72,6.9445619638
44.96129,63.00838,0.96896,7987.22,6.8619702718
45.00171,56.66362,0.954778,8014.98,6.5239292389
23.55545,34.9946,0.947646,7427.58,6.3230123279
23.23406,24.88153,0.952733,8460.66,5.3893639067
14.5082,21.42108,0.902818,7863.59,5.4999983761
46.37077,56.46795,0.953862,8259.95,6.4620511284
54.09769,54.61437,0.931498,7847.98,6.6602932049
31.3261,32.07317,0.922192,7602.42,5.9764493218
17.54328,22.79206,0.89847,7216.01,6.2921000894
40.45649,53.86517,0.963726,7888.43,6.766139409
40.45649,46.90416,0.945146,7753.54,6.3937434088
33.14633,46.30789,0.982034,8203.02,7.7485650501
45.48465,54.90074,0.958407,7792.2,6.6767894933
45.48465,49.0547,0.944803,7735.73,6.4818575762
23.03284,24.57439,0.954437,8160.37,5.3093499482
38.93866,54.00095,0.963791,7920.13,6.8878241651
17.4692,22.44207,0.895506,7630.55,6.3067002935
29.88889,30.72813,0.912741,7345.42,6.7335765172
28.80434,38.05194,0.974686,8224.82,6.6991627517
28.7911,38.54168,0.973886,8347.83,6.7863082343
37.99261,46.91562,0.943484,7688.4,6.4839563618
23.04203,31.66403,0.94463,7859.72,6.0789843438
23.0105,26.65539,0.930481,8095.3,5.7234297606
20.36999,25.46602,0.921487,7094.32,6.0754345999
39.81309,54.86132,0.96273,7799.72,6.7384557131
23.65269,34.4999,0.950958,7617.12,6.3434268518
40.25648,48.44044,0.944827,8124.39,6.2097074697
28.72847,39.25795,0.974327,8018.9,6.4387737858
20.17191,26.035,0.920495,6989.37,5.9384139336
47.91304,48.852,0.920326,7214.45,6.3972026605
18.5804,22.7234,0.899983,7498.53,6.285827184
46.97369,47.94181,0.924007,8060.97,6.6490097894
40.36701,54.63834,0.963079,8048.77,6.6235189459
28.62914,38.73401,0.975914,8275.02,6.6663835001
20.94685,26.9744,0.925081,7240.41,6.2244837459
17.72352,23.28983,0.899466,7086.37,6.3055071222
39.75354,53.73316,0.963129,7913.66,6.6632219789
41.7228,62.75789,0.981609,8434.01,8.2050372502
39.22041,53.744,0.962021,8020.72,6.6944889156
20.41305,26.17831,0.917363,7311.07,6.2122812589
39.72213,54.83631,0.961891,8340.16,6.8766995874
38.92458,53.68387,0.958424,7707.49,6.5729728275
21.50474,27.28657,0.928788,7316.18,6.149970147
23.19684,25.44895,0.95627,8336.8,5.315634377
24.09816,34.76089,0.95045,7696.3,6.2918072247
22.65194,33.65605,0.949967,7849.22,6.1288206765
30.12996,30.35447,0.912243,7931.64,6.6690447528
17.76724,20.42728,0.944993,7687.96,4.946423895
23.48171,27.93934,0.90889,7102.88,6.698399818
24.38749,39.42738,0.959617,7624.58,5.5019214728
20.75268,26.20368,0.950288,7818.88,5.2217217076
30.83523,33.28507,0.886188,6727.05,7.3364072675
19.04262,24.47844,0.910632,7398.86,5.781028921
25.23975,52.62857,0.925618,7085.14,6.3336835953
45.7071,46.45714,0.91295,7483.63,6.4414598656
29.19304,30.26578,0.90491,7499.49,6.2240986585
52.31782,53.15363,0.930792,8687.7,6.6121229097
50.11124,51.04419,0.926624,8117.59,6.4748600771
20.67192,23.19232,0.909803,6959.18,5.892675649
40.44971,62.73071,0.980392,7840.95,7.7431334243
30.62075,31.85702,0.917608,7484.01,6.0637451541
46.18441,71.11212,0.984802,8241.84,9.2770667861
46.05909,62.78208,0.972275,7867.35,7.1875115818
41.51669,62.70071,0.981355,8016.8,7.8820065982
36.74732,54.56358,0.958961,7426.47,6.5428848187
37.9656,54.04844,0.962198,7802.31,6.5186028791
37.9656,41.41871,0.923213,7663.42,6.2654339803
39.73524,43.5317,0.924179,7507.11,6.0588926185
41.34652,62.59552,0.978817,7957.09,7.6313757484
38.41226,45.05021,0.936141,7453.77,5.8564851388
38.89054,41.93824,0.919752,7476.37,6.0467448553
40.06226,48.27821,0.944081,7782.23,6.1582602986
41.34821,62.56662,0.981893,8086.66,8.133087675
40.5813,48.46173,0.94353,7643.5,6.0747614635
20.80028,37.32953,0.950033,8172.88,5.7335249681
19.36321,23.56567,0.900385,7288.23,6.546425609
40.41744,46.82162,0.946465,8006.25,6.5692393566
44.60122,44.79428,0.936772,8455.72,5.5953366031
46.22822,47.20944,0.921446,7374.26,6.4237676835
13.39473,18.55459,0.905177,7192.04,5.6137556592
44.14911,44.32751,0.930644,8202.21,5.3875193992
29.66947,30.795,0.90859,7455.09,6.474340135
39.85604,46.63321,0.93624,7983.91,6.4922909735
29.66924,30.21243,0.916351,7627.16,7.4660642905
33.85614,34.30889,0.9314,8361.83,5.5215646427
49.47933,49.60351,0.91836,7604.19,7.033536705
32.72746,33.5813,0.925698,8396.35,6.532295876
45.77396,45.98426,0.905307,6686.15,6.6466716115
34.33287,35.13255,0.9305,8589.1,6.5051990293
17.92495,22.15212,0.889535,6820.98,7.7129623343
49.83515,50.439,0.927833,8062.51,6.7342984209
30.60517,31.16632,0.918226,8011.43,6.6006806949
47.10823,71.26798,0.984738,8681.34,9.7888203678
44.94042,49.36334,0.938896,7746.32,6.2773043947
31.30832,32.08584,0.920654,7844.33,6.3925632387
29.73133,41.0998,0.976464,8440.75,7.1130409073
20.9822,27.03554,0.925116,7399.63,6.2835559089
45.90821,71.0106,0.985249,8595.71,9.6794173627
45.31384,54.46888,0.955118,8130.15,6.662972495
48.17028,48.52208,0.958617,8588.04,5.4172920511
48.65625,49.0274,0.957871,8475.3,5.4798204659
45.40171,62.12739,0.969541,7880.92,7.0429545025
48.95179,49.30958,0.95769,8175.18,5.1758952764
31.84084,32.41049,0.921671,7522.54,5.9996379156
54.71691,55.2142,0.937823,8052.01,6.6645645242
18.62705,23.66185,0.903475,7102.36,6.4919271533
38.07915,53.94423,0.964354,7662.96,6.841373002
28.84828,37.90776,0.975104,8156.82,6.853902812
23.21439,32.13416,0.949546,7701.75,6.1828068228
28.74889,29.36832,0.90776,7034.28,6.7039045617
21.01069,27.63872,0.924917,7636.49,6.3841326025
36.51484,42.91301,0.920435,7806.51,6.4490248417
42.30238,63.33637,0.981564,8160.59,7.9846131033
41.55988,46.57778,0.94869,7939.34,6.4860937461
28.95574,40.59545,0.976511,8461.9,6.9627277888
23.95004,34.72529,0.951551,7781.38,6.4290661529
41.51335,62.79715,0.982518,8499.28,8.4767654776
40.14658,53.72389,0.963832,8146.45,6.9154908952
20.87027,22.54074,0.898774,7415.28,6.644120742
39.99311,53.81151,0.961655,8102.2,6.8211777024
23.76094,34.65622,0.951679,7534.01,6.2877075999
49.95514,50.52537,0.927765,8015.89,6.7081495576
38.83137,48.02199,0.947548,7894.68,6.4150288475
30.60138,31.18525,0.918875,7752.91,6.5070282848
28.6656,40.29332,0.975973,8414.18,6.8735515441
39.49299,42.42587,0.928072,7721.81,6.4065255006
41.50733,62.81556,0.981839,8467.86,8.343443208
38.8444,46.47057,0.943946,7971.52,6.3945608104
46.86438,47.83197,0.921967,7803.39,6.6857559354
38.96976,46.35042,0.94322,7968.88,6.4243799486
39.67608,63.0235,0.9813,8672.05,8.451180268
41.92467,62.83568,0.981816,8335.5,8.2083324851
29.37739,30.48473,0.912823,7497.5,6.3882092315
28.65375,38.68001,0.974574,8100.08,6.5413100197
20.25225,25.01717,0.922268,7267.06,6.2669086213
46.93328,47.90722,0.92338,7218.07,6.9952948264
22.91883,31.35406,0.944368,7929.22,5.9510336704
19.08135,24.99608,0.907195,7227.37,6.7742811008
47.90317,48.87081,0.921292,7457.7,6.6078675084
29.80718,30.47753,0.909457,7310.75,6.3247350657
23.21719,33.91696,0.946171,7576.53,6.0448377433
29.49915,30.25458,0.901964,7215.44,6.24372585
24.17836,34.34936,0.947723,7629.82,6.1863504711
38.78887,46.60812,0.941213,7864,6.3575906048
21.7495,27.8806,0.930324,6779.97,6.7951021085
21.43278,24.65141,0.903173,6810.93,6.1903936587
19.45986,23.73478,0.8998,7176.83,6.3438927329
42.5291,62.87062,0.982527,8392.63,8.4776213184
44.96243,45.14586,0.935511,8179.53,5.7483808714
40.86034,46.64671,0.946937,7844.67,6.4188909298
40.00398,53.76356,0.961963,7917.5,6.7497032489
30.61064,31.31476,0.920556,8238.96,6.6452595296
30.5767,31.21547,0.917322,7828.75,6.4943933615
34.49494,35.70255,0.944248,8258.82,6.1751563372
29.13419,29.82018,0.909772,7973.4,6.721122558
32.32302,43.99257,0.931738,7253,6.9972744897
14.62817,16.74928,0.876526,7822.06,7.329484011
19.57971,32.7664,0.944286,7734.31,5.6463624294
32.23831,43.04029,0.941609,7747.95,6.0984367434
34.86508,37.25692,0.925369,7617.7,6.5965255024
25.59481,47.59401,0.970921,8298.01,6.3997479443
21.95656,39.54939,0.952619,8233.04,5.9898487223
21.26982,26.55508,0.927597,7943.41,6.3540644704
25.49374,48.95237,0.971157,8154.67,6.3352761445
31.77597,32.53453,0.919005,8453.28,6.2794594067
44.87769,44.99003,0.8971,6592.29,6.6670014846
49.86049,49.96902,0.954797,8455.91,5.2213331331
49.85741,50.1689,0.954564,7929.11,4.8370483266
39.31414,44.13429,0.926518,7571.58,6.3385881926
34.2711,53.8504,0.953284,7718.61,6.4368292414
41.94977,42.09114,0.920573,8373.69,6.2143251405
40.05637,46.44847,0.943939,7603.47,6.3237881564
41.69128,46.59285,0.946017,7710.76,6.4046398381
22.00557,25.797,0.919889,7961.83,6.1691362288
20.49051,22.16582,0.906791,6777.37,5.5810738533
22.25,29.27249,0.901387,6636,6.2145462192
17.20174,21.28892,0.823536,4282.51,5.8904058983
24.05961,37.63106,0.946058,6558.83,4.8862804605
20.89423,26.87898,0.935313,6536.5,4.60240979
11.55006,15.76188,0.765937,4641.87,6.8106692708
15.66239,18.19905,0.923127,6933.63,4.9744238418
11.78503,13.22222,0.781353,5192.21,8.415351338
31.02129,36.06315,0.953664,6758.34,5.4485414052
16.97562,19.1319,0.868358,5835.54,6.3967072883
12.8492,14.60597,0.790467,5607.07,6.8321979791
24.12151,27.22422,0.876441,5524.1,5.6675670802
17.22141,20.94427,0.808067,5002.02,5.9357890226
15.22682,17.67708,0.86878,7163.71,6.440106464
19.50327,21.02669,0.855482,6397.46,6.8712211188
19.53832,23.45106,0.944205,7718.42,5.0557818078
18.2628,21.4869,0.938359,7200.47,4.6600190615
32.4153,33.81121,0.872297,6512.65,7.2716823505
23.67846,26.7033,0.9117,6340.22,6.6260978023
27.53708,28.88638,0.890689,6846.78,8.6467337027
14.85567,22.3147,0.863841,5446.54,6.7150958574
18.42976,19.44541,0.916131,7604.34,4.673353196
31.4228,32.86194,0.85661,7230.41,7.1188080155
32.68522,34.03603,0.886984,6473.31,7.0851706673
19.44539,19.80039,0.875537,6416.71,6.9850943248
13.90073,19.70565,0.882275,5543.52,5.7724729237
20.626,22.04266,0.845918,5350.1,6.9559571808
30.16365,46.22045,0.967728,7434.59,6.0595590512
26.83502,28.51204,0.88242,6850.82,8.6793522367
17.10259,18.07491,0.871711,6842.61,8.4570741727
16.76265,19.31736,0.885294,6176.37,5.9643734306
34.02101,34.42975,0.896811,7207.03,7.2121145271
22.01747,22.48235,0.881833,6324.14,7.8688808214
30.71872,32.1486,0.888339,6396.17,6.6629092558
19.35195,20.50771,0.876299,6373.31,6.6151349242
28.49046,29.20177,0.873286,5565.57,9.6155037461
27.98153,29.53321,0.861506,5167.92,9.8635318315
28.18288,29.32541,0.868276,6623.63,7.547325796
27.95509,29.46771,0.866641,6327.89,7.7156126352
11.55178,15.35807,0.859234,6607.6,6.9434811873
16.75735,21.68098,0.931368,7400.7,5.0957062635
17.52134,18.29291,0.917657,7311.85,4.7764238213
13.02145,14.51499,0.82186,6076.17,7.5412286056
15.11281,18.33261,0.919468,7414.8,4.8381094832
26.03954,26.68767,0.856205,6019.37,8.327719199
25.91336,27.41489,0.867387,6296.91,7.5753600798
28.07199,29.60803,0.891428,7150.37,7.845086593
24.94798,26.56192,0.857727,6468.27,7.7175421959
18.05885,23.20084,0.895273,6582.34,4.5393168622
17.96514,25.00528,0.944707,7140.06,5.1676575028
30.51404,61.71176,0.96607,7152.27,6.1550109224
18.68518,23.06771,0.909703,7078.06,4.8404548191
16.9408,20.3265,0.927052,7146.55,4.8564001538
28.67264,29.64139,0.875941,6844.23,7.7898778536
22.57121,28.12006,0.910868,6362.31,6.5417583491
31.72543,33.92598,0.955088,7042.39,5.5878411169
14.96729,16.0753,0.804021,5459.54,9.316029038
27.59632,28.81614,0.875442,5875.11,9.1155125639
20.57233,26.75963,0.898409,6622.36,6.3206165831
22.37305,23.46401,0.935331,7041.95,5.0612464228
12.96399,19.06151,0.877263,6178.96,7.0911517674
12.11292,16.73711,0.872691,6515.52,6.8108211925
22.47722,28.37943,0.904348,6648.23,6.0999558392
30.47408,61.82034,0.964651,7100.48,6.0189497508
12.04987,13.95088,0.79744,5518.94,9.1620553094
23.28898,41.19324,0.9407,7009.87,5.2670414061
18.07346,24.83946,0.944984,7279.83,5.3506374095
16.20409,20.3845,0.872191,6181.1,7.4926641261
15.11799,16.06352,0.832242,6183.42,9.5037892252
20.8255,22.47528,0.895081,6960.91,7.9910781413
14.16047,37.17442,0.933173,7154.21,5.9129152567
13.69973,15.19292,0.890811,6129.88,6.1752501893
23.67972,25.49007,0.93388,7126.41,5.1906852868
