PLD (Å),LCD (Å),Sacc (m2/g-1),φ,NCO2 at 1 bar (mol/kg)
12.08713,16.60748,0.843086,6485.96,0.5914193671
22.21375,33.16919,0.945433,7660.08,0.5408173929
22.0114,24.90031,0.887118,6975.4,0.608344755
13.73773,15.96559,0.83212,5861.09,0.6753584821
34.58036,40.74704,0.952306,7300.44,0.7730786458
20.58331,24.82468,0.895679,6444.07,0.5595561354
25.52571,45.62654,0.945927,7610.53,0.6214502621
29.2587,60.0602,0.95534,7317.8,0.5129471145
30.92511,34.15175,0.95012,7386.18,0.4996685347
19.60894,32.15489,0.934341,7354.15,0.4816600471
22.63408,26.53603,0.93805,7323.38,0.502723546
14.92435,17.43361,0.915508,7565.33,0.4615210912
47.69791,55.69891,0.952661,7383.07,0.5739372363
21.00585,25.0217,0.893854,7372.1,0.6024669608
15.34345,18.18142,0.922717,7695.25,0.5027805277
17.52473,38.58739,0.935224,7880.36,0.742973992
17.01667,23.22146,0.933403,7977.11,0.538413858
15.89417,18.93672,0.88454,7014.28,0.5879601675
22.7721,30.85464,0.920345,7453.7,0.7144897412
10.29267,16.288,0.830635,6416.52,0.8111985617
23.88239,25.70563,0.931849,7540.36,0.577869807
13.7389,15.93008,0.859772,6918.2,0.6003196042
16.53602,19.22887,0.8494,7191.82,0.8421216961
14.44337,22.76321,0.885128,6905.44,0.5493578451
22.55061,25.11125,0.94916,7938.41,0.4986587524
33.36617,41.4055,0.964574,8074.75,0.6935151968
16.41546,18.4071,0.922722,8004.36,0.5112024239
16.50362,22.17456,0.927318,7990.98,0.5667144034
13.11367,16.14037,0.873177,6822.66,0.7146089991
22.57187,24.82901,0.947284,7655.38,0.5059723676
15.93541,22.12565,0.933793,7986.97,0.5587210469
15.2167,21.57413,0.929751,7589.17,0.4860259518
22.70277,24.59539,0.941478,7253.01,0.5038717429
31.12261,33.98544,0.952351,7317.66,0.4974606007
14.21588,15.60264,0.838179,5836.27,0.6607368028
14.52393,22.20198,0.888242,6652.36,0.6337969689
32.66194,33.68065,0.879202,5924.49,0.6324752197
31.61423,33.67023,0.961135,7483.97,0.5740323568
31.13403,35.22944,0.937879,6276.54,0.6881124142
9.03255,14.71944,0.79508,5522.99,0.9386863648
11.51002,14.04096,0.884601,7422.21,0.5783696201
22.67508,47.06757,0.942092,7425.7,0.5633789185
17.51925,22.6104,0.93925,7540.72,0.5124287967
11.20802,15.77341,0.872991,6727.28,0.6539268286
14.40607,16.40638,0.867244,6010.53,0.5942576488
24.0201,26.39254,0.939654,7054.2,0.7734957847
12.65404,12.90468,0.770414,3780.3,1.2171382178
9.93056,25.39618,0.899114,8078.83,0.7953713401
11.81806,16.77727,0.906083,7549.75,0.6022708028
47.43025,50.89494,0.939806,7123.23,0.5800564413
14.01329,14.65266,0.815831,4702.16,0.8907619019
13.93864,16.98664,0.891856,7545.23,0.6084556714
11.71461,12.3062,0.731358,4352.26,1.4884144719
34.74196,53.48772,0.939685,7113.4,0.5567514166
12.91971,23.34699,0.890639,6561.01,0.5903386261
28.13287,31.79636,0.915095,6996.32,0.5593964502
34.89446,56.26272,0.939041,7589.98,0.6110165753
23.25486,47.1199,0.929333,7058.79,0.637257878
10.66011,12.6292,0.805977,5714.95,0.8457543813
14.91454,18.29653,0.865364,6872.46,0.8680494717
19.41041,23.61902,0.931298,7180.22,0.5745359748
14.60225,17.04924,0.851205,6521.97,0.6442288383
10.77959,26.7683,0.883329,7659.07,0.7080419318
13.06906,16.9199,0.885052,7850.22,0.6274471326
13.24417,24.31611,0.88526,6906.95,0.5775200864
10.36836,28.59883,0.832305,5669.87,0.6912335753
22.7882,29.1375,0.927986,6805.35,0.80141548
12.57987,13.7806,0.794284,3985.54,1.0377232092
13.74147,23.18406,0.899745,6687.67,0.518659342
8.18296,11.39132,0.815033,6600.46,0.8274031645
13.65872,18.22675,0.903162,7893.63,0.5456485206
14.26623,23.62121,0.906228,7497.54,0.4900202968
23.66664,27.98909,0.937778,7891.71,0.6796491725
17.75079,25.0276,0.92591,7931.58,0.585820893
10.0515,25.1773,0.884405,6970.46,0.7328615818
8.12486,13.26947,0.801368,6009.67,0.8987814919
22.77822,26.84871,0.93956,6923.86,0.5422583289
11.98513,17.20889,0.900741,7843.67,0.5482623962
9.97062,13.55546,0.795814,6488.44,0.6404702488
12.46042,14.77444,0.884025,7829.81,0.5458409765
11.36365,13.28042,0.819859,5951.97,0.8820811211
12.88427,15.0741,0.895551,7719.54,0.5070962022
23.02043,46.86353,0.944841,7572.13,0.5492426164
30.27479,34.35696,0.939381,6421.23,0.6131731044
13.0636,30.50826,0.878877,6197.31,0.6074546784
8.40193,11.04358,0.801928,6163,0.7930258758
34.55117,60.33416,0.952148,7588.51,0.5899620865
13.93937,16.5814,0.87035,6603.76,0.745075585
10.06707,14.84409,0.879163,7215.4,0.5604693919
23.76601,27.89742,0.93554,7698.36,0.6829149112
34.56452,38.94628,0.94193,7416,0.5241165624
34.98675,54.14133,0.950796,7376.16,0.5549345671
10.37668,14.901,0.879377,7052.43,0.5514241541
15.63215,38.62201,0.895707,7138.49,0.5744946212
13.96141,14.34309,0.818351,4659.08,0.7855460412
7.39735,10.45674,0.775324,5954.87,0.901001815
23.73331,28.96982,0.93389,7882.31,0.6559484649
35.00743,58.85156,0.949163,7614.3,0.5925033494
23.40872,25.80059,0.930789,7621.92,0.5360286403
10.17626,16.68677,0.85479,6993.46,0.509080999
14.02399,22.64057,0.906048,7149.8,0.5179866121
23.7034,28.89678,0.938267,7522.05,0.6813462068
12.66354,27.85011,0.893932,6956.77,0.7920301145
10.47994,12.41076,0.820219,6178.91,0.7115461358
12.48132,29.42265,0.894388,6668.49,0.6838196641
9.92149,15.43237,0.858699,6756.02,0.6073311912
31.16448,35.40254,0.934704,6233.95,0.7461308636
13.34851,15.94859,0.855344,6951.66,0.776253962
17.90578,25.11424,0.919192,7873.84,0.5924133742
20.21277,25.49221,0.929457,7139.94,0.4853362479
9.21776,10.68924,0.743297,5144.56,1.0709255312
28.58326,31.60186,0.925011,7912.74,0.6394028512
32.50076,35.76091,0.933617,7942.4,0.7346950831
23.06627,47.14526,0.9366,8146.99,0.6641179952
21.79645,25.29474,0.926265,7845.7,0.588215352
13.33533,16.38152,0.884972,7802.71,0.5270357627
22.81778,26.70899,0.931411,7717.46,0.5340796932
15.66089,29.86611,0.86439,5794.78,0.6347793285
27.0026,30.91069,0.929019,7407.87,0.6282401869
11.58329,14.04574,0.883788,7402.89,0.526075148
16.97064,33.20401,0.911909,6741.19,0.8582109867
30.59403,32.9268,0.911851,7249.54,0.555906543
11.49309,15.57523,0.869969,7858.84,0.5645939812
28.56045,33.90707,0.891439,6769.19,0.9374070297
15.63809,18.43284,0.851267,6600.44,0.7386641138
31.66586,41.94438,0.942333,7293.02,0.5943843621
9.35446,12.56507,0.858205,6869.56,0.6209515617
23.11213,46.99785,0.928587,7129.08,0.6299064272
12.53529,15.14424,0.893693,7619.88,0.5199660252
12.09054,25.63961,0.902568,7634.41,0.7150471731
13.46615,14.94454,0.836392,6151.73,0.7093621873
8.9859,10.47761,0.760519,5517.2,0.7559076983
33.99872,38.5939,0.936669,7641.03,0.5489477119
15.34811,25.30036,0.918816,7405.98,0.5604898051
9.91749,25.54579,0.884594,6925.96,0.7863231443
20.49856,24.54211,0.923217,7032.07,0.535143997
14.53147,16.95442,0.877403,6925.08,0.5933884777
17.8757,24.82012,0.933221,7663.1,0.5386885783
14.74388,30.01965,0.907187,7477.26,0.6268299758
16.60261,19.55088,0.91749,7373.24,0.4798854202
15.16849,18.97189,0.873147,6859.67,0.6655531989
24.61301,25.86738,0.935271,7520.84,0.5225487068
8.79226,9.97776,0.71762,4584.25,1.3339874949
12.36206,14.7587,0.868011,7078.48,0.6000804046
12.26796,14.74662,0.891395,7397.54,0.5520512702
15.30379,19.04011,0.878108,6846.82,0.66160023
8.12221,11.22416,0.768495,5812.08,0.9770020217
16.59845,18.15887,0.832099,6422.47,0.930345022
10.35622,16.46823,0.84073,6493.71,0.5861549326
34.88417,41.29567,0.94489,7701.17,0.5453903548
7.53766,10.18048,0.811544,6911.26,0.9125283369
18.07396,25.08681,0.932598,7872.92,0.583836129
7.88353,8.55355,0.756535,5823.03,1.3561885132
14.66095,16.87567,0.862511,6410.03,0.6125242128
13.49798,29.49199,0.894619,7151.97,0.7540085552
22.21514,26.10722,0.899379,7316.88,0.7001124222
34.98156,40.13327,0.935441,7649.77,0.5954424382
15.6268,17.9375,0.868552,7408.34,0.8136894982
11.12733,18.89815,0.868401,6246.9,0.7927134896
7.95204,10.27908,0.795815,5102.78,1.1623496312
5.84658,16.77187,0.819766,5850.59,0.8631195605
31.22861,36.12379,0.96211,8344.53,0.6066429053
16.61519,19.8302,0.871051,7249.26,0.599889476
28.73451,36.20117,0.969832,9294.15,0.6254038199
13.27669,15.15956,0.817065,5468.8,0.7920329656
12.9497,15.32118,0.806033,5348.38,0.6208007016
7.18908,8.76919,0.726618,5070.61,0.8337986044
9.81033,11.04727,0.754396,4918.86,0.7313258506
12.93894,30.93853,0.887978,6314.72,0.4701262953
11.41145,21.37885,0.855665,6362.03,0.5658920163
29.00504,46.55649,0.943672,7413.26,0.5278954724
13.64031,15.71224,0.894219,7130.84,0.5208088726
23.90895,25.44634,0.945595,7638.8,0.5755212444
23.38836,25.52333,0.926436,6596.87,0.5294996746
15.53541,17.12898,0.894418,6969.87,0.4916463678
32.02258,33.79156,0.951549,7745.29,0.4830333056
32.08461,34.0265,0.957256,7152.33,0.5541187842
14.25783,15.88603,0.866893,6718.08,0.545720507
13.1567,14.76289,0.767021,5584.52,0.5729437516
13.09987,18.85114,0.876423,6202.77,0.6672285343
10.50629,12.19912,0.806986,5775.68,0.9046428855
33.15689,33.79935,0.856062,6017.45,0.5696439199
22.53037,45.72124,0.921799,6734.63,0.4466244079
13.13141,19.07534,0.884246,6263.74,0.6549582545
8.50564,11.33421,0.758927,4733.09,0.9177102304
9.22143,12.80411,0.836794,6044.24,0.6461685559
10.86578,13.94118,0.795208,5807.82,0.6683725835
6.55816,8.95112,0.709015,4284.36,1.6716948231
8.34092,12.18896,0.7591,5315.73,0.5894708096
21.82531,25.24155,0.91284,7048.71,0.4839592692
23.13213,45.9316,0.92887,6346.86,0.5915420064
20.26346,25.16703,0.905769,7268.14,0.5093823293
14.06388,16.08592,0.8198,5649.73,0.6868008126
22.42322,46.2962,0.922701,6670.19,0.5314095528
14.69225,17.28667,0.868367,6676.51,0.4665975966
10.81797,12.27646,0.742588,4521.96,0.8651877479
7.5762,12.40761,0.775644,5863.24,0.7065905557
11.24201,30.70773,0.844235,5847.79,0.446121602
7.20298,9.16791,0.750017,4749.98,1.0227514654
13.14848,20.71101,0.894228,6804.19,0.4982909687
11.35206,11.97176,0.821972,6232.9,0.8287931328
23.44575,25.1191,0.932904,6822.6,0.5080118955
14.0034,29.70311,0.906156,6644.28,0.4668101212
13.36398,15.86962,0.825674,6181.94,0.4647906923
23.05572,45.44639,0.928996,6576.56,0.5177447004
22.28492,24.9465,0.910655,6808.83,0.4219077982
13.74774,16.07233,0.816624,6259.47,0.5910645999
15.75683,16.8771,0.886343,6800.64,0.4452079249
13.7188,16.23907,0.877177,6800.41,0.5303705227
10.1912,15.64298,0.823815,6086.51,0.5305069746
10.14079,11.38874,0.785441,5341.17,0.9207431301
7.67729,9.65807,0.746021,5545.75,0.8204336456
13.00761,13.69836,0.811787,6008.02,0.7754433156
21.86978,25.06922,0.920674,6398.89,0.5765804951
23.64404,25.26472,0.930418,6881.44,0.5328276141
9.34694,11.92274,0.76399,5426,0.6700264548
11.09585,11.52751,0.746421,4691.04,0.8320141721
14.82612,18.69845,0.871104,7103.4,0.5250962704
13.41585,21.21569,0.866046,6599.63,0.7025946228
13.16537,15.28948,0.88448,7596.97,0.4135549307
21.51342,34.81768,0.930509,6878.97,0.4915909046
16.6038,26.96091,0.912452,8706.18,0.4801467413
20.35423,30.18207,0.89195,5141,0.5411926096
11.40647,15.02032,0.882302,7386.91,0.5415410347
17.84251,25.77341,0.921806,7431.91,0.4498543812
27.33777,27.5337,0.923208,7465.48,0.4633614327
20.63378,23.45486,0.932697,7590,0.4522812706
19.54158,25.80995,0.934868,7722.46,0.4683500868
17.12867,18.46503,0.854023,6300.32,0.5223733319
10.02862,13.28798,0.857949,7630.92,0.5935281906
9.6981,11.03138,0.78651,6207.77,1.0486288081
10.30139,13.35649,0.850976,7681.14,0.6167679625
19.14254,21.64787,0.903126,7439.57,0.4643421835
11.23418,15.68899,0.891511,7228.24,0.5343345586
20.06769,32.72411,0.895839,5544.09,0.6331802051
10.94554,15.39977,0.869592,6540.41,0.5145193845
22.46605,25.88718,0.925609,6541.27,0.4757284353
22.0694,24.08306,0.913605,5686.22,0.4374998176
6.88025,8.97657,0.736007,4799.77,1.0067787394
8.51675,9.68852,0.747888,5351.73,0.8716740388
16.49484,23.2853,0.887492,6590.73,0.4741037716
13.69304,16.26935,0.865337,6371.46,0.4685603739
15.87753,17.65204,0.862617,6177.19,0.5931235428
27.68667,27.98108,0.92014,7493.56,0.4510240894
27.74717,28.0635,0.925684,7243.55,0.4412812959
16.07078,20.85383,0.879966,6763.85,0.6353875323
30.81913,42.16878,0.94065,6517.31,0.5283421294
35.08418,51.78181,0.94101,6564.49,0.5174605665
11.32055,14.28523,0.875238,6861.98,0.5267214717
20.61354,22.89716,0.929719,7153.05,0.4919446722
24.49392,26.91954,0.928457,7083.41,0.4752058703
18.45444,32.35997,0.897367,5956.82,0.6066584455
8.30586,11.64188,0.78776,5510.46,0.6900577848
20.4636,22.54635,0.931324,6869.11,0.4881101226
20.78791,24.98049,0.940513,6806.37,0.4482990073
11.03818,16.0945,0.903093,6802.73,0.587013911
20.06976,28.01654,0.935311,6862.37,0.4825140791
6.45066,9.18209,0.762501,4800.85,1.3196752831
12.89796,14.94858,0.873625,6171.6,0.9420331318
10.82064,28.86882,0.876273,5198.11,0.6046453149
13.35815,15.45873,0.803052,5398.1,0.8846673318
7.01505,10.16031,0.775522,5318.17,1.1469606314
13.95586,18.24771,0.845415,5946.15,0.7531926445
9.2478,17.12558,0.772467,5199.39,0.5766967676
12.1462,13.30275,0.793788,5784.55,0.6484327342
6.02083,7.94653,0.727069,4370.65,1.4202498923
9.75604,29.19741,0.864975,5098.91,0.4821022905
14.08262,18.63163,0.899927,6441.73,0.4910967136
11.58431,17.49282,0.873304,6209.88,0.4387717012
14.30237,18.23076,0.887589,6516.34,0.5551648723
14.85192,15.31444,0.846114,5716.32,0.5397853484
17.7186,19.6637,0.858318,6285.24,0.5121854981
23.88626,32.9557,0.905677,6173.62,0.5164638464
23.93498,51.28215,0.922562,6237.5,0.5018283273
27.67721,30.8609,0.906995,5190.86,0.5501817388
7.79147,10.11667,0.776351,5314.64,0.8000685252
13.34912,16.04299,0.868883,5897.84,0.4949589997
30.23728,30.43863,0.887192,5772.71,0.5171990558
14.20378,18.04032,0.87821,6283.8,0.534116082
11.22637,30.13785,0.876414,5879.71,0.4898884434
11.71576,18.79623,0.861293,5850.42,0.5400507132
18.4844,18.98737,0.86964,5549.69,0.5136209103
11.741,29.01155,0.882376,5179.22,0.4353450897
16.21304,38.51124,0.837779,4748.88,1.3491275063
10.17413,28.50629,0.871668,5466.92,0.5193802431
30.28583,30.42278,0.882132,5590.2,0.5813243299
11.48962,17.57364,0.845213,6639.43,0.5368100604
15.50519,38.13053,0.819987,4144.35,1.828501098
17.89554,18.08122,0.832367,5789.9,0.5104485265
12.65161,18.00357,0.842334,5337.54,0.4597838053
30.45993,30.69077,0.888255,5564.05,0.5637074782
11.90992,18.24959,0.831118,5270.32,0.5415858518
19.56037,19.83378,0.897907,6550.95,0.5283592724
16.16387,23.44661,0.892036,6498.82,0.4642427045
6.99568,9.35625,0.725229,4601.62,1.1479578325
10.85914,17.9802,0.850804,5848.41,0.4671470839
20.332,29.00463,0.885249,5003.93,0.4755234179
16.43128,25.25385,0.793524,3812.96,1.2935818504
16.40446,38.55493,0.821723,3724.16,1.4971738539
13.89844,16.92829,0.896315,6425.68,0.5395583839
10.15671,11.91467,0.81849,5514.22,0.8732505516
14.44865,18.20308,0.908773,6665.17,0.6171184008
25.26518,26.92694,0.896627,5875.22,0.5090634471
10.70469,22.58224,0.836498,4784.62,1.0744303432
16.29797,23.2696,0.900211,6348.39,0.4903029475
23.73573,33.07532,0.905942,6030.69,0.5146115532
25.36426,26.98895,0.90519,5881.49,0.5112287414
6.64011,8.17651,0.747129,5012.23,1.3156672413
11.511,29.23638,0.89266,5878.21,0.4852193272
10.74862,22.59362,0.78523,3883.51,0.9186085628
14.92951,18.72679,0.783426,4125.32,1.2750006238
16.43008,25.13908,0.827268,4955.49,1.7313432422
6.16335,9.19492,0.745596,4761.75,1.0490437675
24.94549,27.74721,0.931034,7350.46,0.4864000986
24.13037,33.48309,0.88192,6002.56,0.4817540034
16.70754,17.99938,0.852989,6467.27,0.4636040507
7.18635,15.07968,0.761907,4837.17,0.8539838109
10.08577,14.62895,0.851636,6275.16,0.561423025
16.9174,17.65616,0.890929,7101.52,0.5427629895
25.38261,29.28432,0.950648,7524.51,0.5547733873
23.11877,28.2477,0.946714,8397.48,0.5038400123
25.27935,28.64538,0.948753,7319.01,0.5412046142
7.9794,10.59727,0.835679,6396.19,0.7607149225
9.00088,10.8801,0.754425,4580.73,1.4381097333
18.09993,36.56942,0.909237,6364.75,0.5378677411
40.86227,47.33873,0.953583,6724.86,0.5207033395
19.98855,46.41668,0.917888,6733.53,0.4863648483
18.94807,27.82645,0.871665,5122.49,0.8957050718
4.29686,6.69538,0.431981,1702.91,2.4444407137
9.7507,11.34613,0.840439,5671.99,0.8246140787
11.05057,11.87628,0.853736,5793.94,0.9397356532
10.34409,15.77936,0.759978,4310.11,1.8330093081
26.52148,28.98267,0.940038,7399.66,0.516663271
20.81545,45.83593,0.917531,7057.22,0.5208568541
26.09232,29.41659,0.931786,7874.82,0.5584723665
20.30769,22.63546,0.892693,7453.02,0.5177204859
13.7309,16.96271,0.914274,8195.75,0.4707060927
36.6676,38.45636,0.959676,8087.12,0.5650800655
15.13358,18.80794,0.892695,7699.34,0.5597887881
14.51139,19.76281,0.857447,6322.65,1.1441487621
32.52954,60.61549,0.969192,8098.08,0.6090651579
21.9282,23.36762,0.898581,6836.81,0.6961533349
29.75161,43.98713,0.949912,7862.72,0.5569946125
41.76426,48.58031,0.970598,8081.71,0.6268366565
11.73049,14.25392,0.822437,5630.78,1.5655913307
23.30109,23.76661,0.848033,5513.54,1.1177869459
37.50367,40.40112,0.955825,7726.48,0.5419124782
18.95224,33.67621,0.918182,7110.26,0.5597910902
36.12413,67.84683,0.964827,7698.79,0.593536152
28.25667,32.12127,0.95655,7533.89,0.5496923791
18.98201,21.22675,0.91117,7327.03,0.5157474793
14.54482,19.42829,0.890764,7157.09,0.6239029176
43.49101,43.60018,0.95636,7694.52,0.5648180501
22.27947,23.39666,0.880406,7435.33,0.5097884771
52.28028,57.94747,0.97248,7739.67,0.6667371798
32.1654,62.45411,0.970009,7943.11,0.6045627834
24.17542,29.71618,0.925913,7533.31,0.5423231906
45.3923,82.70334,0.974036,7886.92,0.6339216367
23.13212,27.44376,0.913674,7173.97,0.6045321027
24.97131,28.4945,0.955171,7513.08,0.4914403623
9.25786,12.11827,0.790895,5342.16,1.1037877769
35.36169,35.96713,0.956003,7632.75,0.5018289369
14.54893,26.20781,0.917218,7388.35,0.4876897001
32.77758,41.71202,0.951018,6592.04,0.4470686904
10.97504,13.18643,0.835112,6501.12,0.5769372891
31.91103,59.99426,0.960503,6872.41,0.4930532168
24.87461,30.73818,0.947799,6878.17,0.432431227
21.4262,23.24191,0.866755,4653.65,0.6068152286
21.4262,22.84183,0.787804,3625.68,0.7550283471
24.498,32.4628,0.913046,6319.32,0.4842960883
31.49559,34.74651,0.958735,7759.5,0.5610597041
30.01888,43.62576,0.944459,7308.24,0.5492429621
23.34479,25.0085,0.896472,6022.43,0.8329804399
19.95516,25.33023,0.923985,6888,0.5813528496
29.03252,48.98445,0.963216,7985.71,0.6126663178
26.88381,40.66126,0.932232,7067.85,0.5079677867
34.15423,40.15221,0.956558,7165.91,0.5378608184
34.71778,38.08635,0.955822,7511.54,0.5909881524
11.9625,17.21889,0.862723,6799.74,0.5648606279
24.68362,31.30575,0.95084,7577.75,0.5085917727
37.48229,40.38272,0.952371,7869.16,0.5542323106
14.78963,21.28545,0.894496,7660.99,0.5720930961
20.51116,41.67598,0.947435,7869.63,0.5326675798
30.35915,31.92546,0.953381,7897.86,0.5698353541
27.88543,28.21758,0.942804,7985.81,0.5266989561
23.38899,38.38837,0.947812,7958.23,0.5577715206
24.52208,27.38383,0.926108,7470.27,0.5932252309
25.36979,37.54266,0.956131,8171.89,0.5467755191
40.3994,49.10425,0.963164,8035.86,0.6130631027
15.75311,24.4878,0.914488,7720.38,0.5227520181
45.72468,84.60637,0.970569,8224.99,0.6435118484
24.05776,25.8583,0.952244,8377.88,0.5227785605
28.89496,48.23052,0.958882,8352.09,0.5801990011
36.50716,45.01773,0.961323,7411.99,0.5304251462
14.43245,16.36064,0.863237,6019.56,0.6409372923
40.5316,51.09145,0.968308,7500.35,0.5802716545
15.83462,20.57547,0.910118,7124.13,0.5070784825
26.30807,46.50816,0.95761,7592.51,0.5269473222
26.20266,33.12874,0.956014,7537.36,0.5095167584
45.9745,83.5903,0.977353,7781.47,0.6746841657
37.78589,41.82056,0.970439,7597.29,0.6155453819
17.19626,22.57741,0.916596,7461.39,0.5904162757
15.3524,19.94242,0.932366,7583.58,0.4397835109
63.15924,65.39509,0.969236,7454.43,0.5532227496
39.8401,50.77032,0.974386,7689.16,0.6338062046
35.58792,40.27963,0.967415,7683.2,0.5894979708
37.16905,45.12588,0.969859,7522.3,0.5869722932
35.42509,40.165,0.970834,7683.01,0.5907985115
39.99009,44.70101,0.961712,7242.53,0.6032571747
15.61076,25.29914,0.901962,6752.82,0.5150393015
13.0897,16.51219,0.879092,6568.55,0.5628372462
27.13383,30.99141,0.948644,7577.73,0.5498166626
29.55566,41.13027,0.95389,7358.07,0.5104153673
18.30909,19.71688,0.935588,7506.32,0.5046635484
